date,Credit Spread High Yield Change 21D
2011-06-24,0.1576846307385229
2011-06-27,0.15369261477045915
2011-06-28,0.12774451097804396
2011-06-29,0.08644400785854622
2011-06-30,0.05242718446601935
2011-07-01,0.03689320388349504
2011-07-04,0.01908396946564883
2011-07-05,0.02285714285714291
2011-07-06,0.024621212121212155
2011-07-07,-0.020446096654275103
2011-07-08,0.0018587360594795044
2011-07-11,0.023941068139963217
2011-07-12,0.02376599634369292
2011-07-13,0.03724394785847296
2011-07-14,-0.005434782608695565
2011-07-15,-0.024778761061946986
2011-07-18,-0.01773049645390068
2011-07-19,-0.022927689594356204
2011-07-20,-0.03362831858407089
2011-07-21,-0.0462633451957295
2011-07-22,-0.06956521739130439
2011-07-25,-0.08103448275862069
2011-07-26,-0.07439446366782021
2011-07-27,-0.05840707964601766
2011-07-28,-0.02893309222423146
2011-07-29,0.016605166051660403
2011-07-31,0.04494382022471921
2011-08-01,0.054307116104868935
2011-08-02,0.08007448789571692
2011-08-03,0.08502772643253231
2011-08-04,0.1688804554079697
2011-08-05,0.15769944341372932
2011-08-08,0.23021582733812962
2011-08-09,0.28392857142857153
2011-08-10,0.3105924596050269
2011-08-11,0.3460837887067394
2011-08-12,0.32486388384754994
2011-08-15,0.2815884476534296
2011-08-16,0.2833935018050542
2011-08-17,0.29670329670329676
2011-08-18,0.34888059701492535
2011-08-19,0.36448598130841137
2011-08-22,0.37335834896810516
2011-08-23,0.39439252336448605
2011-08-24,0.40037593984962405
2011-08-25,0.3836126629422718
2011-08-26,0.36116152450090744
2011-08-29,0.32437275985663083
2011-08-30,0.3126110124333925
2011-08-31,0.2586206896551724
2011-09-01,0.2367972742759794
2011-09-02,0.18993506493506485
2011-09-05,0.17628205128205132
2011-09-06,0.10233918128654973
2011-09-07,0.030598052851182223
2011-09-08,0.016438356164383494
2011-09-09,0.016238159675236785
2011-09-12,0.046575342465753344
2011-09-13,0.07323943661971843
2011-09-14,0.061884669479606025
2011-09-15,0.057909604519774005
2011-09-16,0.03181189488243419
2011-09-19,0.042465753424657526
2011-09-20,0.03688524590163933
2011-09-21,0.020107238605898248
2011-09-22,0.06711409395973145
2011-09-23,0.07806191117092864
2011-09-26,0.06666666666666665
2011-09-27,0.07171853856562938
2011-09-28,0.08660351826792967
2011-09-29,0.11780821917808226
2011-09-30,0.1584022038567494
2011-10-03,0.18963165075034105
2011-10-04,0.23978201634877383
2011-10-05,0.19098143236074283
2011-10-06,0.1767881241565452
2011-10-07,0.15229110512129385
2011-10-10,0.1398135818908124
2011-10-11,0.09162303664921478
2011-10-12,0.05905511811023634
2011-10-13,0.06622516556291402
2011-10-14,0.05340453938584777
2011-10-17,0.05630026809651478
2011-10-18,0.0341655716162943
2011-10-19,0.01449275362318847
2011-10-20,0.003942181340341522
2011-10-21,-0.06163522012578615
2011-10-24,-0.08739076154806491
2011-10-25,-0.08875
2011-10-26,-0.09090909090909083
2011-10-27,-0.14943960149439595
2011-10-28,-0.1605392156862746
2011-10-31,-0.15933412604042807
2011-11-01,-0.1490825688073395
2011-11-02,-0.1923076923076923
2011-11-03,-0.19265033407572385
2011-11-04,-0.1674311926605505
2011-11-07,-0.1473684210526316
2011-11-08,-0.15537383177570097
2011-11-09,-0.10311750599520375
2011-11-10,-0.07558859975216858
2011-11-11,-0.07329192546583863
2011-11-14,-0.057034220532319324
2011-11-15,-0.04949238578680204
2011-11-16,-0.041931385006353294
2011-11-17,-0.010389610389610393
2011-11-18,-0.003926701570680535
2011-11-21,0.04423592493297579
2011-11-22,0.08071135430916554
2011-11-23,0.10150891632373105
2011-11-24,0.11527777777777759
2011-11-25,0.17130307467057104
2011-11-28,0.16058394160583944
2011-11-29,0.12446958981612455
2011-11-30,0.049865229110512166
2011-12-01,0.04625850340136073
2011-12-02,0.05517241379310356
2011-12-05,0.04132231404958686
2011-12-06,0.028806584362139898
2011-12-07,0.04287690179806347
2011-12-08,0.010695187165775222
2011-12-09,0.009383378016085908
2011-12-12,0.018766756032171594
2011-12-13,0.021505376344086002
2011-12-14,0.01869158878504673
2011-12-15,0.010610079575596787
2011-12-16,0.003937007874015741
2011-12-19,0.005256241787122251
2011-12-20,-0.03209242618741981
2011-12-21,-0.051898734177215244
2011-12-22,-0.07222914072229136
2011-12-23,-0.08219178082191769
2011-12-26,-0.07874999999999999
2011-12-27,-0.07295597484276728
2011-12-28,-0.0691823899371069
2011-12-29,-0.05519897304236199
2011-12-30,-0.04031209362808852
2011-12-31,-0.05490196078431375
2012-01-02,-0.043650793650793496
2012-01-03,-0.058666666666666756
2012-01-04,-0.07161803713527848
2012-01-05,-0.07407407407407407
2012-01-06,-0.07038512616201864
2012-01-09,-0.08026315789473681
2012-01-10,-0.08947368421052626
2012-01-11,-0.08519003931847957
2012-01-12,-0.09055118110236227
2012-01-13,-0.08235294117647074
2012-01-16,-0.08758169934640525
2012-01-17,-0.07294429708222805
2012-01-18,-0.07476635514018704
2012-01-19,-0.09127516778523492
2012-01-20,-0.09226594301221158
2012-01-23,-0.10176390773405697
2012-01-24,-0.10176390773405697
2012-01-25,-0.1040540540540541
2012-01-26,-0.1059782608695653
2012-01-27,-0.1097560975609756
2012-01-30,-0.08022130013831263
2012-01-31,-0.08575380359612728
2012-02-01,-0.07365439093484416
2012-02-02,-0.06428571428571428
2012-02-03,-0.08285714285714285
2012-02-06,-0.07999999999999996
2012-02-07,-0.0901287553648068
2012-02-08,-0.09104046242774566
2012-02-09,-0.10315186246418351
2012-02-10,-0.08369408369408371
2012-02-13,-0.10683760683760679
2012-02-14,-0.10171919770773652
2012-02-15,-0.10300429184549365
2012-02-16,-0.0966810966810967
2012-02-17,-0.08419497784342678
2012-02-20,-0.07324364723467869
2012-02-21,-0.0725075528700907
2012-02-22,-0.07099697885196365
2012-02-23,-0.07843137254901955
2012-02-24,-0.08662613981762923
2012-02-27,-0.07914764079147651
2012-02-28,-0.09624060150375946
2012-02-29,-0.0953101361573373
2012-03-01,-0.09174311926605494
2012-03-02,-0.0885496183206107
2012-03-05,-0.06386292834890972
2012-03-06,-0.029503105590062195
2012-03-07,-0.028301886792452935
2012-03-08,-0.02861685214626386
2012-03-09,-0.027156549520766737
2012-03-12,-0.04566929133858266
2012-03-13,-0.04784688995215314
2012-03-14,-0.07017543859649111
2012-03-15,-0.0637958532695374
2012-03-16,-0.0638977635782747
2012-03-19,-0.06612903225806455
2012-03-20,-0.06451612903225812
2012-03-21,-0.04723127035830621
2012-03-22,-0.039024390243902474
2012-03-23,-0.029459901800327426
2012-03-26,-0.016638935108153063
2012-03-27,-0.01983471074380172
2012-03-28,-0.01331114808652245
2012-03-29,0.006688963210702115
2012-03-30,0.0016835016835017313
2012-03-31,0.003350083752093891
2012-04-02,-0.0033277870216305017
2012-04-03,-0.054400000000000004
2012-04-04,-0.0307443365695792
2012-04-05,-0.009819967266775809
2012-04-06,-0.006568144499178974
2012-04-09,0.02970297029702973
2012-04-10,0.058626465661641536
2012-04-11,0.0806174957118353
2012-04-12,0.0630323679727427
2012-04-13,0.06825938566552892
2012-04-16,0.07599309153713296
2012-04-17,0.0620689655172415
2012-04-18,0.052991452991453025
2012-04-19,0.04399323181049075
2012-04-20,0.03541315345699836
2012-04-23,0.04906937394247035
2012-04-24,0.03541315345699836
2012-04-25,0.02023608768971341
2012-04-26,0.006644518272425293
2012-04-27,0.0117647058823529
2012-04-30,0.008347245409014992
2012-05-01,-0.005008347245409106
2012-05-02,0.008460236886632888
2012-05-03,-0.0116861435726211
2012-05-04,-0.018181818181818077
2012-05-07,-0.016528925619834656
2012-05-08,-0.03846153846153855
2012-05-09,-0.044303797468354444
2012-05-10,-0.04761904761904756
2012-05-11,-0.03525641025641035
2012-05-14,-0.023961661341852958
2012-05-15,-0.012841091492776902
2012-05-16,0.009740259740259605
2012-05-17,0.045454545454545414
2012-05-18,0.05672609400324147
2012-05-21,0.07980456026058635
2012-05-22,0.056451612903225756
2012-05-23,0.08469055374592838
2012-05-24,0.09421487603305789
2012-05-25,0.09405940594059414
2012-05-28,0.1013289036544851
2012-05-29,0.0910596026490067
2012-05-30,0.12583892617449655
2012-05-31,0.16778523489932895
2012-06-01,0.20945945945945943
2012-06-04,0.20707070707070696
2012-06-05,0.2151260504201682
2012-06-06,0.17666666666666653
2012-06-07,0.15066225165562908
2012-06-08,0.15833333333333344
2012-06-11,0.14617940199335555
2012-06-12,0.12929623567921444
2012-06-13,0.12357723577235769
2012-06-14,0.1012861736334405
2012-06-15,0.06211180124223592
2012-06-18,0.04447852760736204
2012-06-19,0.003016591251885359
2012-06-20,-0.0015267175572518665
2012-06-21,-0.021021021021021102
2012-06-22,-0.015105740181268978
2012-06-25,-0.004524886877828038
2012-06-26,-0.009049773755656076
2012-06-27,-0.01062215477996964
2012-06-28,-0.028315946348733245
2012-06-29,-0.08620689655172409
2012-06-30,-0.1005586592178771
2012-07-02,-0.10041841004184093
2012-07-03,-0.11618257261410803
2012-07-04,-0.09631728045325771
2012-07-05,-0.07913669064748197
2012-07-06,-0.07338129496402879
2012-07-09,-0.06666666666666665
2012-07-10,-0.07246376811594202
2012-07-11,-0.07814761215629518
2012-07-12,-0.06423357664233564
2012-07-13,-0.0628654970760234
2012-07-16,-0.06167400881057272
2012-07-17,-0.043609022556390986
2012-07-18,-0.032110091743119296
2012-07-19,-0.04141104294478526
2012-07-20,-0.036809815950920144
2012-07-23,-0.033333333333333326
2012-07-24,-0.025875190258751846
2012-07-25,-0.018404907975460016
2012-07-26,-0.0260736196319018
2012-07-27,-0.022012578616352307
2012-07-30,-0.037267080745341685
2012-07-31,-0.04496124031007753
2012-08-01,-0.04538341158059467
2012-08-02,-0.039184952978056464
2012-08-03,-0.06093750000000009
2012-08-06,-0.06832298136645965
2012-08-07,-0.08229813664596275
2012-08-08,-0.07968750000000013
2012-08-09,-0.07221350078492939
2012-08-10,-0.06708268330733225
2012-08-13,-0.07020280811232449
2012-08-14,-0.07355242566510167
2012-08-15,-0.07547169811320764
2012-08-16,-0.06951026856240128
2012-08-17,-0.057600000000000096
2012-08-20,-0.06687898089171973
2012-08-21,-0.08620689655172409
2012-08-22,-0.08125000000000004
2012-08-23,-0.07968750000000013
2012-08-24,-0.07559055118110225
2012-08-27,-0.0562700964630225
2012-08-28,-0.05161290322580647
2012-08-29,-0.051948051948051965
2012-08-30,-0.03934426229508181
2012-08-31,-0.02446982055464919
2012-09-03,-0.004991680532445808
2012-09-04,-0.009999999999999898
2012-09-05,0.0
2012-09-06,-0.015280135823429464
2012-09-07,-0.02876480541455162
2012-09-10,-0.050167224080267636
2012-09-11,-0.05369127516778527
2012-09-12,-0.0692567567567568
2012-09-13,-0.06462585034013602
2012-09-14,-0.10016977928692694
2012-09-17,-0.09677419354838701
2012-09-18,-0.09044368600682595
2012-09-19,-0.08404802744425388
2012-09-20,-0.08503401360544216
2012-09-21,-0.07979626485568758
2012-09-24,-0.06303236797274281
2012-09-25,-0.05281090289608181
2012-09-26,-0.013605442176870763
2012-09-27,-0.018835616438356073
2012-09-28,-0.023890784982935287
2012-09-30,-0.04013377926421413
2012-10-01,-0.045150501672240884
2012-10-02,-0.03703703703703709
2012-10-03,-0.03891708967851104
2012-10-04,-0.03103448275862064
2012-10-05,-0.03310104529616731
2012-10-08,-0.02464788732394363
2012-10-09,-0.014184397163120588
2012-10-10,0.01814882032667886
2012-10-11,0.012727272727272698
2012-10-12,0.049056603773584895
2012-10-15,0.03007518796992481
2012-10-16,0.013133208255159623
2012-10-17,-0.01310861423220977
2012-10-18,-0.026022304832713727
2012-10-19,-0.02029520295202958
2012-10-22,-0.039999999999999925
2012-10-23,-0.026978417266186994
2012-10-24,-0.07068965517241377
2012-10-25,-0.06980802792321128
2012-10-26,-0.054195804195804165
2012-10-29,-0.04878048780487809
2012-10-30,-0.04378283712784592
2012-10-31,-0.01573426573426573
2012-11-01,-0.01936619718309851
2012-11-02,-0.014234875444839923
2012-11-05,0.003603603603603789
2012-11-06,-0.009025270758122761
2012-11-07,0.0125899280575541
2012-11-08,0.010695187165775222
2012-11-09,0.03590664272890476
2012-11-12,0.03776978417266186
2012-11-13,0.062043795620437825
2012-11-14,0.08148148148148149
2012-11-15,0.12713472485768507
2012-11-16,0.14122137404580148
2012-11-19,0.10169491525423724
2012-11-20,0.09659090909090895
2012-11-21,0.05730129390018468
2012-11-22,0.061224489795918435
2012-11-23,0.07129455909943716
2012-11-26,0.049907578558225474
2012-11-27,0.0347985347985349
2012-11-28,0.03663003663003672
2012-11-29,-0.00888099467140313
2012-11-30,0.014362657091562037
2012-12-03,0.010830324909747224
2012-12-04,0.0017953321364452268
2012-12-05,0.0036429872495444826
2012-12-06,-0.026642984014209503
2012-12-07,-0.04409171075837748
2012-12-10,-0.06239168110918536
2012-12-11,-0.07279029462738296
2012-12-12,-0.09106529209621994
2012-12-13,-0.0976027397260274
2012-12-14,-0.11111111111111116
2012-12-17,-0.11204013377926436
2012-12-18,-0.11282051282051275
2012-12-19,-0.10362694300518127
2012-12-20,-0.0926573426573426
2012-12-21,-0.08041958041958042
2012-12-24,-0.08231173380035017
2012-12-25,-0.07746478873239426
2012-12-26,-0.072566371681416
2012-12-27,-0.06713780918727918
2012-12-28,-0.05017921146953408
2012-12-31,-0.05486725663716818
2013-01-01,-0.046428571428571375
2013-01-02,-0.07526881720430101
2013-01-03,-0.08166969147005443
2013-01-04,-0.08029197080291972
2013-01-07,-0.07380073800738018
2013-01-08,-0.07208872458410365
2013-01-09,-0.06728971962616814
2013-01-10,-0.06616257088846877
2013-01-11,-0.06451612903225801
2013-01-14,-0.07007575757575757
2013-01-15,-0.06591337099811667
2013-01-16,-0.046242774566474076
2013-01-17,-0.05973025048169567
2013-01-18,-0.05780346820809257
2013-01-21,-0.07224334600760451
2013-01-22,-0.06870229007633588
2013-01-23,-0.07442748091603069
2013-01-24,-0.08015267175572516
2013-01-25,-0.10416666666666663
2013-01-28,-0.10943396226415092
2013-01-29,-0.10486891385767783
2013-01-30,-0.09363295880149813
2013-01-31,-0.04069767441860461
2013-02-01,-0.02371541501976271
2013-02-04,-0.005952380952381042
2013-02-05,-0.0019920318725099584
2013-02-06,0.003984063745019917
2013-02-07,0.018036072144288484
2013-02-08,0.028340080971659853
2013-02-11,0.026369168356997985
2013-02-12,0.026476578411405383
2013-02-13,0.002016129032258007
2013-02-14,0.004040404040403844
2013-02-15,0.016393442622950838
2013-02-18,0.0122699386503069
2013-02-19,0.008196721311475308
2013-02-20,0.008196721311475308
2013-02-21,0.02886597938144342
2013-02-22,0.03112033195020736
2013-02-25,0.05073995771670181
2013-02-26,0.06355932203389836
2013-02-27,0.04184100418410042
2013-02-28,0.02892561983471076
2013-03-01,0.010101010101010166
2013-03-04,0.00809716599190291
2013-03-05,-0.017964071856287345
2013-03-06,-0.02594810379241519
2013-03-07,-0.045634920634920695
2013-03-08,-0.06299212598425208
2013-03-11,-0.06496062992125984
2013-03-12,-0.059288537549407105
2013-03-13,-0.05753968253968256
2013-03-14,-0.0523138832997988
2013-03-15,-0.05030181086519114
2013-03-18,-0.03830645161290336
2013-03-19,-0.03434343434343434
2013-03-20,-0.0325203252032521
2013-03-21,-0.0325203252032521
2013-03-22,-0.04208416833667339
2013-03-25,-0.044265593561368166
2013-03-26,-0.03822937625754519
2013-03-27,-0.041832669322709126
2013-03-28,-0.03614457831325313
2013-03-29,-0.03614457831325313
2013-03-31,-0.027999999999999914
2013-04-01,-0.02208835341365467
2013-04-02,-0.016260162601625994
2013-04-03,-0.002049180327868827
2013-04-04,0.016632016632016633
2013-04-05,0.0399159663865547
2013-04-08,0.03157894736842115
2013-04-09,0.02310924369747913
2013-04-10,0.006315789473684275
2013-04-11,0.00424628450106157
2013-04-12,0.006355932203389925
2013-04-15,0.004192872117400492
2013-04-16,0.0
2013-04-17,0.008403361344537785
2013-04-18,0.008403361344537785
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,-0.014644351464435212
2013-04-24,-0.03118503118503113
2013-04-25,-0.03958333333333319
2013-04-26,-0.04166666666666674
2013-04-29,-0.0679012345679012
2013-04-30,-0.06570841889117052
2013-05-01,-0.07024793388429751
2013-05-02,-0.08624229979466114
2013-05-03,-0.11451942740286292
2013-05-06,-0.13131313131313138
2013-05-07,-0.13469387755102047
2013-05-08,-0.12936344969199176
2013-05-09,-0.11506276150627615
2013-05-10,-0.10570824524312894
2013-05-13,-0.08421052631578951
2013-05-14,-0.09185803757828814
2013-05-15,-0.08786610878661083
2013-05-16,-0.07916666666666661
2013-05-17,-0.08958333333333324
2013-05-20,-0.09205020920502105
2013-05-21,-0.08421052631578951
2013-05-22,-0.09341825902335466
2013-05-23,-0.05150214592274682
2013-05-24,-0.03470715835141003
2013-05-27,-0.03478260869565197
2013-05-28,-0.039735099337748436
2013-05-29,0.0
2013-05-30,0.008888888888888946
2013-05-31,0.038202247191011285
2013-06-03,0.09930715935334877
2013-06-04,0.11395348837209318
2013-06-05,0.18632075471698117
2013-06-06,0.19811320754716988
2013-06-07,0.15602836879432602
2013-06-10,0.14893617021276584
2013-06-11,0.16781609195402303
2013-06-12,0.15402298850574714
2013-06-13,0.17201834862385312
2013-06-14,0.14027149321266963
2013-06-17,0.13729977116704806
2013-06-18,0.1428571428571428
2013-06-19,0.11494252873563227
2013-06-20,0.19906323185011732
2013-06-21,0.15158371040723972
2013-06-24,0.19999999999999996
2013-06-25,0.20270270270270263
2013-06-26,0.21609195402298864
2013-06-27,0.14945054945054959
2013-06-28,0.13656387665198233
2013-06-30,0.12770562770562766
2013-07-01,0.08613445378151274
2013-07-02,0.0751565762004176
2013-07-03,0.02385685884691857
2013-07-04,0.013779527559055094
2013-07-05,0.030674846625766916
2013-07-08,0.05144032921810693
2013-07-09,-0.007874015748031482
2013-07-10,-0.007968127490039723
2013-07-11,-0.041095890410958846
2013-07-12,-0.04761904761904767
2013-07-15,-0.04024144869215296
2013-07-16,-0.048387096774193616
2013-07-17,-0.035051546391752564
2013-07-18,-0.107421875
2013-07-19,-0.1041257367387034
2013-07-22,-0.1516853932584269
